org_id,ORDER,order_type,MAX_STATUS,MIN_STATUS,SHIPMENT,created_timestamp,Org Id,Job Queue Status,Request Status,Req Prog Status,Request Id,Request Progress Id,Job Id,Job Queue Created By,Job Queue Created On,Job Queue Last Updated By,Job Queue Last Updated On,Request Created By,Request Created On,Request Last Updated By,Request Last Updated On,Details Created By,Details Created On,Details Last Updated By,Details Last Updated On
ATL,4352412,Standard,1000-Released,1000-Released,509_2022-05-31,2022-05-31 18:28:33.499000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352431,Standard,1000-Released,1000-Released,509_2022-05-31,2022-05-31 18:28:33.682000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352446,Standard,1000-Released,1000-Released,509_2022-05-31,2022-05-31 18:28:33.777000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352405,Standard,1000-Released,1000-Released,509_2022-05-31,2022-05-31 18:28:33.908000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352436,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:34.131000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352427,Standard,1000-Released,1000-Released,509_2022-05-31,2022-05-31 18:28:34.208000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352448,Standard,1000-Released,1000-Released,509_2022-05-31,2022-05-31 18:28:34.266000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352437,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:34.355000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352438,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:34.469000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352439,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:34.520000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352423,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:34.665000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352413,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:34.943000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352414,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:35.113000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352415,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:35.219000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352447,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:35.386000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352462,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:35.664000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352463,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:35.907000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352481,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:36.017000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352471,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:36.090000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352455,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:36.212000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352480,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:36.271000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352424,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:36.407000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352428,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:36.508000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352461,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:36.586000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4347855,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:37.152000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
ATL,4352478,Standard,1000-Released,1000-Released,510_2022-05-31,2022-05-31 18:28:37.388000,ATL,Success,New,Success,183,182,133,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35,atlwkok,2026-03-26 21:35
